seq,first name,last name,age,street,city,state,zip,dollar,pick,date
8906,Theodore,Pena,27,Wolwe Circle,Udzifev,ME,15123,$1266.64,WHITE,10/29/1968
8907,Joseph,Flowers,54,Osauk Court,Jomzavlup,NE,1679,$7636.95,BLUE,04/20/2024
8908,Ruby,Hogan,38,Hecku Glen,Ezhula,MN,8281,$7031.75,BLUE,06/30/2030
8909,Olga,Nguyen,60,Fodo Ridge,Aheleime,AL,33742,$3927.05,RED,01/02/2001
8910,Alice,Brewer,61,Tena Terrace,Jalebul,WV,51635,$3631.87,RED,10/27/1936
8911,Lucinda,McKenzie,57,Meblek Point,Uclanode,KS,28104,$1448.25,RED,07/28/2042
8912,Darrell,Greer,60,Nujwof Heights,Kuwdaveh,PA,91207,$9706.01,BLUE,08/04/2049
8913,Ernest,Love,31,Olzu Pike,Hecozito,VT,51325,$4552.19,YELLOW,07/05/1905
8914,Gertrude,Robertson,29,Vikes Boulevard,Majrave,TN,93039,$6640.67,WHITE,03/12/2029
8915,Francis,Caldwell,47,Nalu Point,Sitonu,WY,17209,$5983.93,BLUE,05/13/1955
8916,Clara,Nash,62,Ijume Terrace,Gufebhib,CO,98017,$1939.88,RED,10/16/1942
8917,Sue,Palmer,59,Nujovo Junction,Maltobic,MA,83809,$7112.98,RED,12/02/2049
8918,Samuel,Luna,65,Ohuta Lane,Sijsave,NE,35808,$6462.54,YELLOW,01/16/1918
8919,Myra,Ryan,50,Joti Way,Anofebum,AR,67821,$2171.21,WHITE,12/13/1915
8920,Brian,Patrick,56,Wokoza View,Gageziz,HI,27625,$3669.70,GREEN,03/13/1992
8921,Evan,Maldonado,31,Vezle Manor,Sagziga,OK,28430,$8777.88,BLUE,07/28/2058
8922,Linnie,Moody,27,Kusup Point,Viblacuf,CT,85696,$2908.73,RED,03/22/2060
8923,Lloyd,Cummings,64,Zobnef Manor,Desepaw,VA,48629,$6215.69,RED,02/21/2012
8924,Pearl,Reyes,63,Biin Loop,Dakwerajo,KY,72632,$8810.00,RED,11/04/1995
8925,Vincent,Floyd,65,Ravem Circle,Adaijkad,MS,42552,$3877.01,YELLOW,07/22/2006
8926,Keith,Mitchell,29,Hoci Center,Nikcohcul,UT,28382,$4734.87,BLUE,06/20/2041
8927,Tillie,Blair,34,Lusu Way,Tohdipne,NY,9329,$6416.85,WHITE,09/17/1918
8928,Luke,Jacobs,25,Komiv Loop,Atakimrak,SD,1946,$5745.26,GREEN,03/10/2065
8929,Willie,Tucker,41,Lirci Drive,Vuewjic,TX,75627,$8095.21,WHITE,10/02/2017
8930,Lydia,Hoffman,47,Lira Center,Boowfo,AR,6467,$4477.14,BLUE,07/22/1916
8931,Mina,Jimenez,38,Jumnih Glen,Nawaek,OK,52765,$2052.09,BLUE,12/18/1937
8932,Bruce,Sanders,59,Sovi Loop,Ektecu,DC,1041,$443.73,BLUE,08/06/1976
8933,Gene,Fitzgerald,57,Dona Manor,Abkesga,CT,82320,$1311.84,YELLOW,09/09/2003
8934,Clarence,Guzman,64,Ezkos Court,Kaceim,AR,67568,$1426.05,BLUE,02/16/1944
8935,Lee,Pearson,38,Binu Point,Hiunaleb,KS,22013,$8946.26,GREEN,09/30/1908
8936,Mollie,Bennett,58,Ebgi Park,Woburoz,WI,40716,$1576.06,RED,07/12/1926
8937,Tommy,Bowers,24,Secaba View,Rehluvwe,DC,88237,$7672.80,RED,12/15/1942
8938,Charlotte,Morton,44,Tofuw Court,Iraniat,TN,73653,$3464.36,BLUE,08/23/2049
8939,Louisa,Scott,64,Lina Park,Wuawumav,ND,85519,$769.61,GREEN,11/14/2022
8940,Milton,Carroll,39,Bizu Street,Levelel,NH,35932,$3083.65,BLUE,03/25/1932
8941,Lee,Hayes,25,Pipoko Street,Wiuhvaj,OH,14553,$9063.67,GREEN,02/28/2057
8942,Jerome,Scott,54,Liho View,Wucurij,WA,13995,$6756.03,WHITE,10/26/2011
8943,Ray,Day,30,Ketif Highway,Luftoub,SC,77115,$9419.86,GREEN,08/11/1966
8944,Catherine,Nichols,23,Hajuw Key,Totozaza,CO,9035,$6425.13,BLUE,10/23/2027
8945,Leonard,Schultz,40,Bijo Heights,Pevbido,RI,28142,$8797.66,GREEN,06/20/1956
8946,Sara,Washington,43,Ejofil Plaza,Hujecpo,CT,94968,$7905.94,GREEN,06/18/1904
8947,Maggie,Simpson,64,Cemwic Boulevard,Ejiacajo,TX,97670,$5195.39,YELLOW,08/13/1959
8948,Dustin,Richards,47,Racu Highway,Covojto,CA,18349,$4179.27,BLUE,02/18/1937
8949,Ronnie,Ortega,36,File Path,Dusohes,SD,64676,$8596.95,YELLOW,05/31/1960
8950,Nicholas,Holmes,61,Isfuk Lane,Jomoggi,IL,38860,$4230.17,WHITE,11/12/1979
8951,Don,Miles,34,Ofwi Ridge,Pikubuh,MO,51243,$1940.33,YELLOW,09/05/2059
8952,Gene,Rodriguez,65,Rogji Turnpike,Fingazze,MI,62621,$7791.51,RED,04/15/1995
8953,Luis,Allison,45,Pato Mill,Sigepi,NE,65830,$2335.61,YELLOW,11/17/1976
8954,Lucinda,Park,51,Rigur Street,Reduud,TX,27595,$4258.42,YELLOW,06/22/2010
8955,Vincent,Abbott,65,Ibiri Extension,Kizlivin,NM,66324,$1995.23,GREEN,01/12/1928
8956,Larry,Andrews,56,Sodhu Center,Facavbo,ID,91433,$8340.43,GREEN,04/26/1959
8957,Marie,Delgado,48,Bonnec Square,Lihwentu,NH,46484,$6275.70,RED,02/08/1970
8958,Marion,Chavez,62,Pitzos Street,Befopdaj,VA,90718,$8504.93,GREEN,11/27/1954
8959,Lulu,Carter,51,Ezbe Lane,Ewtured,DE,61144,$4691.81,GREEN,01/29/1916
8960,Bertie,Armstrong,41,Iwece Grove,Gintumu,ID,29844,$7671.10,WHITE,09/13/1999
8961,Rosalie,Myers,18,Potum Highway,Tovivser,KY,93091,$427.44,GREEN,11/14/1932
8962,Travis,Obrien,56,Holed Place,Zufiwlag,HI,41343,$7799.36,WHITE,04/30/1921
8963,Manuel,Santiago,32,Rozik Square,Luhekupa,CA,75826,$4912.75,BLUE,04/28/2058
8964,Sue,Benson,62,Gigla Avenue,Satofpe,SC,39076,$8176.84,WHITE,04/03/2022
8965,Delia,Schwartz,49,Fafes Park,Inamok,NY,14125,$1037.37,YELLOW,12/13/1950
8966,Derrick,Pierce,50,Rikeg Park,Kovimno,MI,49292,$6533.99,YELLOW,05/08/2070
8967,Sue,Cannon,36,Teju Highway,Lifepi,TX,86377,$4745.62,WHITE,08/07/1912
8968,Sallie,Foster,26,Futan Terrace,Otuhenut,UT,8210,$5502.86,BLUE,06/03/2022
8969,Hulda,Graham,62,Cokbiz Point,Dogasme,RI,17214,$5886.02,BLUE,05/22/1980
8970,Elijah,Ford,34,Fomfis River,Zevceaz,HI,17526,$1351.30,BLUE,06/30/2015
8971,Myrtie,Lane,60,Ziad Mill,Obofuvjo,TX,42673,$7433.81,RED,03/30/2010
8972,Jorge,Stephens,58,Ufesiv Point,Wegoas,TX,99734,$9480.49,RED,01/10/2033
8973,Estella,Tate,41,Relnu Street,Pegkico,SD,82279,$7272.71,GREEN,11/12/1911
8974,Cornelia,Rodriguez,31,Viccik Loop,Kudekacam,TN,50214,$8573.68,RED,04/24/1984
8975,Eliza,Graves,35,Cawe Square,Rojifiuhe,MS,76864,$6335.20,GREEN,02/16/2056
8976,Barry,Terry,61,Huvwu Center,Tohsetuv,MS,3118,$743.89,YELLOW,09/29/2045
8977,Daniel,Webb,53,Nicho Grove,Kuuplok,CA,14001,$4561.00,BLUE,12/02/2066
8978,Belle,Crawford,21,Fohe Heights,Nejjagowo,MO,54207,$253.47,GREEN,04/20/1935
8979,Bill,Moore,49,Gihda Turnpike,Hagamle,ME,84467,$1293.53,BLUE,03/24/1994
8980,Ollie,Gomez,39,Biula Boulevard,Ruezwid,AZ,82281,$1200.58,BLUE,05/14/1914
8981,Devin,Medina,25,Ogule Road,Owotolifu,HI,64257,$3534.20,GREEN,10/05/1901
8982,Joshua,Higgins,49,Zozpu Circle,Poicenec,IA,77105,$180.12,GREEN,11/28/1920
8983,Annie,McDaniel,52,Ujuko Point,Dakhondam,WV,82724,$396.42,YELLOW,01/18/1903
8984,Bill,Harmon,42,Culuv Park,Pomrirad,ME,80524,$3045.35,YELLOW,11/08/1902
8985,Christina,Garrett,23,Mehnum Place,Vozelin,NC,8219,$3560.15,YELLOW,02/11/1991
8986,Shane,Moody,18,Gisrin Way,Adifru,IN,46870,$8293.17,BLUE,08/18/1923
8987,Mittie,Pierce,23,Lezwuv Boulevard,Jacoror,DC,93078,$9055.13,BLUE,06/14/1965
8988,Helen,Young,43,Arbap River,Vuvwishe,AL,62320,$2904.11,YELLOW,01/03/1969
8989,Edna,Cannon,53,Kelit Lane,Maculne,SD,53576,$4501.83,BLUE,01/01/1993
8990,Jay,Reed,65,Cudbo Center,Rilisi,AZ,9202,$3343.66,RED,07/04/2036
8991,Edith,Bowman,18,Evavut Highway,Gepokci,WI,66865,$4272.99,RED,05/29/2000
8992,Addie,Hicks,27,Toccak Circle,Mepwiha,NM,58665,$6184.96,WHITE,08/08/1992
8993,Sallie,Garcia,45,Weltum Street,Hasolbeg,AR,97641,$1037.24,WHITE,06/13/2033
8994,Paul,Gardner,40,Pifag Parkway,Mapduci,SC,63608,$4869.77,WHITE,09/22/2069
8995,Dominic,Schwartz,64,Nabum Court,Pahmontu,AZ,26986,$8709.51,GREEN,10/22/1936
8996,Amelia,Cross,49,Beuca Point,Mirezike,NC,72053,$8661.39,BLUE,02/02/1974
8997,Sallie,Rowe,52,Izbuj Junction,Oreezalim,RI,15426,$4676.47,RED,10/27/2030
8998,Julia,Evans,61,Cudub Boulevard,Hopkusiw,LA,93734,$2178.59,GREEN,02/06/2044
8999,Sara,Collier,64,Labih Lane,Cobekhum,MD,91996,$4027.49,YELLOW,02/14/1963
9000,Gussie,Luna,35,Zeeru Court,Ekeegkod,AK,30394,$9250.99,BLUE,11/20/2016
9001,Sarah,Jefferson,63,Sepos River,Leneklu,NJ,75005,$5974.93,GREEN,12/21/1975
9002,Gabriel,Bowers,57,Medbi Park,Sinwoiz,TN,42918,$2612.20,BLUE,06/01/2051
9003,Kevin,Hernandez,45,Luvnas Extension,Himkinake,MA,39864,$2465.45,WHITE,12/29/1976
9004,Andre,Higgins,50,Kitcaf Terrace,Mufhoba,OK,63782,$3222.45,RED,10/30/1977
9005,Eugene,Torres,50,Tecib Path,Hapeet,WA,25021,$2220.12,GREEN,11/21/1951
9006,Esther,Morton,22,Rucpi Drive,Cufechic,CT,8084,$9521.02,YELLOW,02/10/2063
9007,Lilly,Munoz,57,Fukbir Mill,Rodefa,NE,20187,$5623.30,GREEN,11/26/1922
9008,Eliza,Lloyd,62,Cosod Junction,Irgadrov,CA,73758,$7900.45,BLUE,11/04/1920
9009,Ernest,Gutierrez,19,Abesu Pike,Hicutbur,MD,70796,$2527.48,RED,09/17/2033
9010,Duane,Grant,22,Subu Manor,Rufgubjom,NY,30692,$7177.83,YELLOW,08/25/2027
9011,Helen,Little,38,Pifve Square,Zamoive,MT,99809,$3314.67,YELLOW,03/22/2061
9012,Maud,Simpson,21,Tepde Road,Wukvewbij,MA,66605,$3114.75,YELLOW,09/05/2062
9013,Jessie,Rogers,64,Tojce Pike,Ehumifsun,MI,18932,$3515.94,GREEN,07/02/1903
9014,Devin,Burgess,49,Sevcid Loop,Hilmafrid,WA,39293,$2692.87,WHITE,07/19/1930
9015,Kevin,Hopkins,63,Woiru Mill,Zorefsig,WV,52626,$985.38,GREEN,03/14/1992
9016,Alberta,McDonald,35,Gibru Square,Uvepomev,AL,54701,$4863.11,GREEN,04/19/2043
9017,Emily,Woods,54,Betpo Mill,Novcifoj,KY,55909,$8697.48,GREEN,10/02/2023
9018,Jeffrey,Chapman,32,Lavon Way,Sootej,MT,87167,$8765.56,WHITE,04/24/1914
9019,Lilly,Miller,22,Fovfed Avenue,Rabifaj,KY,40513,$2387.08,WHITE,01/23/2015
9020,Aaron,Bryan,62,Ohzoz Avenue,Pogadoz,NC,30421,$8926.74,GREEN,07/09/1963
9021,Margaret,Silva,33,Wevzoj Ridge,Juahisu,MO,92059,$4065.60,GREEN,10/15/2056
9022,Brett,Snyder,30,Meit Plaza,Ekavanom,AL,36292,$3700.50,WHITE,12/08/2060
9023,Mamie,Sanchez,51,Edafi Boulevard,Pigavoho,HI,15622,$7614.06,GREEN,11/10/1968
9024,Helen,Stevenson,53,Fahvu Street,Babopaz,FL,73514,$3124.21,GREEN,01/26/1952
9025,Gregory,Reynolds,34,Vitogi Park,Omfuove,ND,80193,$2690.91,BLUE,04/25/1935
9026,James,Newton,19,Woiz Plaza,Uvafeci,ND,75614,$4329.17,BLUE,09/30/2058
9027,Sophie,Ford,36,Vasap Manor,Wemijiut,VA,77226,$1517.82,RED,11/16/1946
9028,Annie,Ford,26,Kaveg Pike,Javbonu,OH,63103,$7457.69,YELLOW,09/03/1949
9029,Cody,Nelson,56,Ozihu Boulevard,Riitami,ME,62349,$3944.10,YELLOW,05/27/2036
9030,Louise,Miles,34,Pore Mill,Koevukib,PA,83041,$3045.92,GREEN,06/06/2016
9031,Jay,Harmon,62,Obmi Place,Acopinok,ND,79132,$3070.93,RED,08/14/1952
9032,Franklin,Strickland,52,Woavo Park,Muzguke,WA,71624,$1861.23,YELLOW,11/06/2064
9033,Julian,Berry,21,Wuve Pike,Pavabizu,SC,22516,$465.91,YELLOW,08/05/2029
9034,Marcus,Norris,57,Uzigu Avenue,Rahvagak,NV,51485,$9562.06,YELLOW,08/23/1996
9035,Eugenia,Watts,57,Beri Mill,Hegikojan,SD,23461,$9753.15,RED,02/06/2066
9036,Sue,Nash,54,Sohu Path,Vucwupuv,NE,37588,$9313.77,WHITE,02/15/2061
9037,Justin,Watson,45,Cesu Heights,Ufafital,AL,90219,$333.29,RED,12/07/1972
9038,Sue,Gutierrez,31,Toob Ridge,Vinamaz,MA,22359,$6966.50,BLUE,01/08/2068
9039,Violet,Watts,48,Hosbec Glen,Ostowjit,CT,67261,$7524.80,WHITE,08/24/2042
9040,Stella,Ramsey,24,Rijnez Ridge,Amolopuw,MD,59933,$7366.83,GREEN,10/21/2031
9041,Stephen,Johnston,32,Fihlud Street,Kidjiczuk,DE,76152,$2746.38,YELLOW,10/08/1979
9042,Bobby,Bush,20,Petig Extension,Johalo,NC,20042,$2316.20,YELLOW,10/19/1972
9043,Lucile,Saunders,61,Diwnes Pike,Evisdo,VT,67549,$4476.01,GREEN,02/14/1988
9044,Rosalie,Gregory,22,Upoma Court,Gakoive,GA,89535,$4907.89,WHITE,05/01/2036
9045,Gary,Soto,58,Fucu Center,Lulpefes,TX,40041,$1269.41,WHITE,07/29/2017
9046,Ryan,Carr,18,Gegav Terrace,Fetozesa,MA,2361,$843.27,GREEN,10/27/1933
9047,Julian,Sparks,37,Demid Manor,Wacesguz,FL,8366,$9155.58,WHITE,01/27/2027
9048,Louise,Carpenter,38,Zinum Key,Jibibez,KY,20228,$56.75,RED,04/08/1966
9049,Aiden,Brady,38,Cojo Lane,Behemoh,UT,30757,$3143.70,GREEN,06/26/1912
9050,Cecilia,Moss,57,Paiv View,Foefuweh,MA,13284,$6401.25,BLUE,09/06/1973
9051,Charles,Norton,58,Moha Court,Abaetuop,ID,82391,$7484.52,GREEN,07/07/1900
9052,Bernard,Hoffman,52,Ozuhob Parkway,Ponhukla,ME,41713,$1632.13,YELLOW,07/10/2015
9053,Stephen,Tate,34,Iwfer Key,Rajirwe,OK,6340,$3477.97,GREEN,08/18/1920
9054,Ryan,Martinez,53,Semtot Parkway,Cabuhpof,DE,20686,$3873.45,YELLOW,06/18/1921
9055,Ray,Bailey,41,Wegmaw Manor,Enheadu,NE,32341,$5883.22,WHITE,08/22/2045
9056,Jimmy,Saunders,41,Ilora River,Lodemizej,FL,48078,$1231.67,YELLOW,02/02/2004
9057,Alvin,Manning,35,Ekimog Ridge,Bofidat,DE,97701,$6610.97,RED,07/13/1932
9058,Jeremiah,Henry,35,Zoep Ridge,Kasuze,NJ,25085,$5918.57,WHITE,05/09/2056
9059,Vincent,Reed,46,Beud Heights,Monokpin,NE,28572,$9027.18,RED,03/31/2014
9060,Peter,Griffith,34,Made Terrace,Howlugti,SC,2454,$6982.13,BLUE,02/19/1956
9061,Floyd,Chandler,18,Kuzem Terrace,Ruruwgog,VT,13626,$2293.46,GREEN,02/04/2045
9062,Peter,Perkins,18,Vefus Square,Bemticmig,RI,15901,$6251.57,RED,06/11/2028
9063,Noah,Lane,64,Panlak Trail,Taejjo,WY,59733,$6944.01,RED,02/27/1904
9064,Adrian,Morris,18,Jearu Manor,Leezife,MT,47908,$6762.37,GREEN,05/19/2023
9065,Kate,Webster,19,Hazij Ridge,Heppiozu,WV,72458,$9337.27,BLUE,09/23/2052
9066,Allie,Gregory,45,Erilur Court,Mecakwo,SD,97444,$9368.60,WHITE,10/03/1916
9067,Albert,Bowen,32,Solu Mill,Lohnaceh,IN,64947,$6701.72,GREEN,07/24/2043
9068,Calvin,Fields,23,Ciful Mill,Juasawo,NV,79657,$6544.86,YELLOW,09/10/2023
9069,Francisco,Brock,40,Rewed Center,Gicowde,AK,50368,$8745.70,RED,07/26/1954
9070,Caleb,Hayes,35,Tezkib Drive,Sibkorcir,WV,90766,$1508.72,WHITE,09/05/2042
9071,Georgia,Fleming,29,Pakri Extension,Vosonhu,PA,64237,$6700.79,GREEN,12/27/1973
9072,Victoria,Castillo,30,Gacit Ridge,Menaheh,MD,43011,$8208.18,BLUE,06/04/2013
9073,Bradley,Montgomery,61,Sase Path,Micuvgoc,IN,49862,$6275.32,BLUE,02/18/1932
9074,Grace,Sutton,28,Ubge Park,Mifranho,WA,23667,$2446.67,WHITE,03/17/1989
9075,Myra,Ramos,37,Ebfo Glen,Dabolse,ID,79424,$488.54,GREEN,09/24/2001
9076,Isabel,Obrien,41,Firik Point,Zuzriufo,IL,41655,$8382.08,WHITE,03/25/1913
9077,Sadie,Parsons,31,Lagso Plaza,Mujpakbew,AZ,98374,$2610.78,GREEN,08/16/1953
9078,Cecilia,Sanchez,50,Vimda Ridge,Levtirav,LA,35327,$6960.49,BLUE,09/24/2028
9079,Johnny,Gomez,32,Futtuh Extension,Pakenes,OR,81633,$7803.79,BLUE,12/18/1982
9080,Wayne,Morrison,18,Aweg Pike,Kizpiguh,CO,73169,$9220.23,WHITE,05/23/2064
9081,Dora,Schmidt,24,Peguv Road,Cacmuji,GA,19376,$9226.46,WHITE,04/24/1908
9082,Connor,Holmes,49,Wonuw Point,Raremnel,WI,94754,$4225.09,WHITE,03/12/2070
9083,Olga,Houston,54,Lebigu Place,Hikabe,MA,35915,$4602.70,BLUE,08/18/1903
9084,Ethel,Tucker,20,Simbol Avenue,Gubmugaf,PA,18266,$2142.54,RED,08/20/2049
9085,Kenneth,Munoz,65,Irru Park,Irwawu,NJ,2029,$8480.18,WHITE,10/03/1967
9086,Calvin,Black,50,Cojpip Center,Wofposav,WY,89785,$2704.18,GREEN,12/18/2033
9087,Lela,Moody,56,Jigonu Parkway,Fawezam,NE,13096,$4646.13,WHITE,05/15/1959
9088,Harold,Lyons,60,Gufena Turnpike,Fetvius,KS,23192,$9744.80,BLUE,04/26/2051
9089,Jean,Hamilton,41,Cosid Court,Fabhaud,AR,36731,$7022.48,BLUE,08/27/1912
9090,Belle,Wallace,45,Norhoj Grove,Ufejofi,NC,74238,$8349.66,GREEN,05/25/1993
9091,Lloyd,Greer,55,Beit Place,Uhegugso,DC,78011,$6761.84,YELLOW,04/24/2022
9092,Bradley,Davidson,23,Locma Terrace,Mulesik,GA,31345,$3397.98,YELLOW,08/24/2031
9093,Cecelia,Boyd,20,Lugzud View,Gekikuzok,NJ,50309,$4552.77,RED,03/08/1903
9094,Olivia,Glover,55,Tibci Junction,Imiksiw,LA,94524,$4633.51,BLUE,07/29/2049
9095,Dora,Bishop,27,Sueh Point,Guasbar,HI,89247,$3234.79,WHITE,10/25/2060
9096,Wesley,Pittman,47,Upjo Road,Bivomut,AZ,93582,$3308.14,BLUE,03/20/2016
9097,Ida,Hicks,54,Tirja Center,Mirfapgi,TX,14907,$3661.04,GREEN,07/03/1964
9098,Nancy,Hawkins,57,Deftar Lane,Vebammo,RI,48816,$5744.25,RED,05/17/1994
9099,Sean,Underwood,49,Riif Terrace,Hucrowtof,HI,51388,$6433.58,GREEN,01/03/2051
9100,Milton,Garza,30,Micda Manor,Taacci,OR,8174,$7684.62,RED,09/18/1952
9101,Elnora,Dean,47,Naeh Circle,Amawabwi,AR,88750,$8675.95,RED,05/31/1997
9102,Herman,Patterson,25,Tantul Court,Jikazo,MT,43720,$1170.24,WHITE,02/20/1916
9103,Roger,Nichols,40,Uztu Parkway,Jenlooca,UT,93881,$1213.49,WHITE,10/08/2003
9104,Jean,Romero,21,Cemsi Square,Logvojcas,OH,95576,$3243.94,BLUE,01/16/2004
9105,Mabelle,Munoz,54,Gizve Court,Nopsooli,SD,34122,$1499.33,YELLOW,04/27/1926
9106,Myrtie,Valdez,58,Jogef Highway,Luvnewelo,NV,94803,$8885.03,GREEN,04/01/1901
9107,Nell,Simmons,20,Pakdil Path,Uwviflof,LA,11318,$1172.37,RED,11/21/1929
9108,Victor,Palmer,61,Enfe Manor,Divibir,MO,56729,$8919.94,WHITE,11/23/1930
9109,Agnes,Brown,28,Fokzil Plaza,Watewut,NV,73052,$9612.40,YELLOW,08/04/2046
9110,Aaron,Hill,41,Nokhoj Heights,Ubzanpu,UT,35212,$6538.34,GREEN,03/11/2040
9111,Mabelle,Collins,38,Tatjez Square,Ladebih,HI,69178,$3538.01,GREEN,06/10/1983
9112,Nell,Tucker,19,Rusu Road,Neljehmi,MA,57760,$3514.44,GREEN,08/09/1952
9113,Cordelia,Peterson,25,Igebos Square,Ezapavi,AK,77460,$7598.64,BLUE,04/04/1981
9114,Glen,Russell,29,Izemob Grove,Ceugwef,NY,70057,$3472.93,YELLOW,03/01/1913
9115,Eugenia,Peters,50,Nipun Pass,Retehez,PA,81087,$255.27,YELLOW,05/07/2055
9116,Christina,Elliott,40,Etulom Street,Fecomub,KS,82965,$6610.66,RED,07/23/2046
9117,Effie,Keller,32,Anpiz Square,Icaomubic,AR,98990,$9837.84,YELLOW,10/09/1956
9118,Douglas,Obrien,35,Ozlu Road,Poabmup,ND,16671,$1946.48,GREEN,04/24/2018
9119,Victor,Bates,40,Junoj Lane,Sahedi,AZ,36192,$9480.40,WHITE,07/15/2024
9120,Martin,Willis,28,Camero View,Uvzaccef,WA,57124,$9507.34,WHITE,07/20/2030
9121,Rosa,Gibbs,57,Wadvab Plaza,Obafacwig,GA,20249,$9859.29,GREEN,03/20/1945
9122,Katharine,Green,34,Dome Lane,Mofbuva,VA,65207,$60.98,GREEN,06/20/2040
9123,Lydia,Rodriquez,18,Sanbo Manor,Tevlapawi,IN,89989,$8564.73,RED,10/01/2040
9124,Lina,Patterson,28,Hepaf Glen,Widfaopi,WA,76221,$4413.90,YELLOW,04/12/1978
9125,Henry,Douglas,29,Amuj Grove,Olosillek,NC,98526,$9015.33,YELLOW,12/05/2026
9126,Della,Salazar,46,Kidoc Road,Sikeldo,NY,46263,$8355.98,GREEN,08/29/1935
9127,Harriett,Erickson,25,Majul Ridge,Ukuwiti,CO,28446,$5970.56,YELLOW,05/30/1970
9128,Julian,Lloyd,61,Purku Pass,Heewewe,AL,16332,$2506.44,WHITE,06/23/1970
9129,Ethan,Hogan,29,Innol Glen,Tuaveco,ND,16094,$8055.53,YELLOW,09/22/2019
9130,Trevor,Poole,53,Micug Manor,Lusmisu,WV,32862,$5845.90,YELLOW,08/30/2062
9131,Abbie,Ballard,63,Cuuma Heights,Lozbetem,NJ,18862,$2684.28,YELLOW,01/27/1959
9132,Luke,Walton,21,Huje Square,Funmincar,TN,33011,$5048.63,GREEN,04/20/1907
9133,Isaiah,Thompson,33,Sesub River,Ihgataw,IL,94956,$4176.63,WHITE,08/25/1954
9134,Craig,Howard,37,Sobsel Way,Lelunnah,ME,57589,$8415.94,GREEN,11/11/2030
9135,Christina,Montgomery,60,Nacta Grove,Olcujjom,AK,73421,$2494.54,BLUE,10/03/2020
9136,Marie,Houston,26,Ineso Street,Ejelifba,SD,66723,$870.73,GREEN,10/22/2065
9137,Bernice,Little,37,Sulde Plaza,Egfovon,DE,86555,$2508.22,RED,10/11/1973
9138,Lina,Stone,58,Pefde Lane,Uheilajag,ID,64315,$7211.00,YELLOW,03/24/1943
9139,Tillie,Mitchell,55,Iforo View,Tajatuzo,ID,38783,$6834.98,RED,09/04/1987
9140,Dollie,Fields,44,Umocaz Street,Vefivfav,MN,26558,$3696.74,BLUE,03/09/2005
9141,Max,Kelley,29,Kuvuc Heights,Acetavken,NC,81262,$4630.45,YELLOW,08/07/2055
9142,Myrtle,Willis,18,Eggi Grove,Fecesjiv,AK,35764,$4897.28,YELLOW,04/27/1961
9143,Rena,Mack,20,Ovizu Grove,Ruvgicpo,MN,55720,$4107.92,GREEN,08/01/2064
9144,Adeline,Brooks,65,Ecdi Lane,Baseke,MN,39165,$742.48,GREEN,06/17/1942
9145,Alice,Walters,31,Cogo Avenue,Jibhaafa,RI,56096,$2196.63,BLUE,03/09/1974
9146,Cordelia,Clarke,25,Gofo Manor,Samfopoz,NC,17784,$4415.82,RED,04/29/1976
9147,Lilly,Patton,53,Pirud Boulevard,Fuwihzet,TX,95848,$1828.96,BLUE,02/08/2056
9148,Josephine,Arnold,56,Neffi Place,Mopicih,NV,16183,$9389.82,GREEN,12/10/2059
9149,Mina,Porter,44,Dorca Key,Nohjope,MS,56906,$7542.20,GREEN,09/26/2062
9150,Eddie,Floyd,42,Wuce Square,Osowacu,UT,38636,$1486.29,YELLOW,05/05/1993
9151,David,Burgess,30,Wevi Place,Guthufsu,CO,89409,$9091.66,BLUE,11/17/2032
9152,Claudia,Cunningham,47,Uflat Parkway,Kaludigo,NM,17888,$4744.17,RED,01/09/1932
9153,Thomas,Soto,32,Dakkem Circle,Repoape,NC,15575,$6099.84,WHITE,07/05/1953
9154,Zachary,French,37,Ehvaj Extension,Biovova,MA,5174,$8783.67,GREEN,03/11/1906
9155,Wesley,Lewis,37,Gizte View,Gekmurur,NE,52768,$2061.49,YELLOW,02/09/2023
9156,Jonathan,Wallace,45,Pizbib Trail,Lucsiwu,MD,15374,$2611.41,BLUE,06/25/1920
9157,Bernard,Morrison,18,Ewku Boulevard,Ivuladpo,AZ,64851,$6809.88,WHITE,06/19/2057
9158,Manuel,Rose,55,Jalha Street,Ewaciufo,AK,83562,$4613.72,GREEN,10/07/2043
9159,Rosetta,Mitchell,56,Cijub Ridge,Leibhu,UT,88684,$6344.47,BLUE,12/31/2065
9160,Barry,Estrada,22,Buhe Glen,Kunadal,NE,10285,$6269.56,YELLOW,01/22/1992
9161,Dean,Berry,18,Icufe Path,Sellacti,CO,30904,$8437.30,YELLOW,04/04/2066
9162,Donald,Hart,60,Logtuv Circle,Viajja,ND,84905,$4428.06,GREEN,05/09/1978
9163,Keith,Singleton,33,Guge Plaza,Woirgup,WA,26378,$6840.05,YELLOW,02/21/1993
9164,Jared,Houston,41,Cupub Square,Matnirek,MS,83780,$2296.90,RED,08/07/2010
9165,Jon,Cannon,25,Vogzev Drive,Jiolot,NY,67061,$5974.10,RED,05/05/2018
9166,Hester,Schultz,56,Itece View,Banoktu,MA,40307,$8705.48,BLUE,08/12/2070
9167,Sylvia,Garza,31,Kici Way,Jecnais,NY,60348,$5029.96,GREEN,02/02/2044
9168,Loretta,Montgomery,60,Tekso Trail,Pokvapjuj,OR,46737,$5339.33,YELLOW,11/15/2065
9169,Antonio,Daniels,43,Oftu Extension,Libcogosi,IN,53697,$5106.31,GREEN,12/05/1938
